id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4966936866719493,Ns5kGsc2V,7301779741,梦怀雁北,《佳木斯体育馆坍塌真相越挖越多》解决不了问题，就解决提出问题的人。一个重大建筑安全问题，竟然要出动遇难者家属的上司来压制，让家属不能发声，可想而知其中有什么不能为人知道的内幕。可这样适得其反，越是压制，越会激起大众的关注。现在坊间挖出了项目总包单位和相关的法定代表人、大股东等不合规的地方，还有项目中不合理的地方。总包单位——黑龙江省悦城房地产开发公司已经在2022年5月11日就被注销，其法定代表人、执行董事长是桦南县建筑局退休干部，其妻子是桦南县环保局干部。据相关资料显示，涉事项目2016年开工建设。总投资3.4亿元的省级重点项目，交给这个悦城房地产开发公司，而悦城公司2015年才刚刚成立。2018年悦城公司营收还为零，2019年公司所有员工才15人。,,,,,0,0,0,2023-11-11 17:04,HUAWEI Mate 60 Pro,"['https://wx2.sinaimg.cn/large/007Y9wsZly1hjr9xjknqmj30fj0ktn4s.jpg', 'https://wx3.sinaimg.cn/large/007Y9wsZly1hjr9xjrqesj30hs0t9tj6.jpg', 'https://wx1.sinaimg.cn/large/007Y9wsZly1hjr9xk1ii9j30zk0mm1dc.jpg']",,,
4966557211427236,NrVsl5ZhW,6730109544,暖毅淇心-王权版,#佳木斯体育馆坍塌11人被采取强制措施#好好查清楚！一定要严惩不贷,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,1,2023-11-10 15:56,成毅送我的Android,,,,
4966619805909492,NrX5ioNko,2239255854,金牛法院,#法治君课堂#【建筑坍塌事故安全提示】近年来，建筑坍塌事故时有发生，极易造成群死群伤。那么建筑坍塌有哪些征兆？又该如何快速逃生、如何避难呢？戳图↓#佳木斯体育馆坍塌11人被采取强制措施#,,,,"法治君课堂,佳木斯体育馆坍塌11人被采取强制措施",0,8,8,2023-11-10 20:05,微博网页版,['https://wx2.sinaimg.cn/large/8578552ely1hjq68k96rlj20j63p21ky.jpg'],,,
4966268425471583,NrNWymXpl,1720464350,简直笑哭了,佳木斯体育馆坍塌事故发生后，有人清理屋顶积雪预防坍塌…网友：这种行为也挺危险的吧，有这个必要吗？你怎么看L简直笑哭了的微博视频,,,,,2,24,34,2023-11-09 20:48,简直笑哭了超话,,"http://f.video.weibocdn.com/o0/dxF3tmA4lx08a2HCxRkY010412004DBt0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901110&ssig=Lq%2FCU6TCNl&KID=unistore,video",,
4966279577865695,NrOexx0e3,5710576016,微博媒体视频,【#佳木斯体育馆遇难者家属不要赔偿要真相#】11月6日，黑龙江佳木斯桦南县一体育馆发生坍塌事故，三名初中生遇难。11月9日下午，看看新闻Knews记者在佳木斯殡仪馆见到了一位遇难学生的亲属。该亲属表示，这些天一直都有工作人员来问候，可是事情始终没有解决。体育馆是怎么塌的？这得有个根源。塌的原因不可能是因为大雪，大棚都塌不了为什么雪能把体育馆给压塌？塌了之后谁该承担责任？我们遇难者家属不需要赔偿，只要真相，要今后其他的孩子不再因为类似的问题受到伤害。L看看新闻KNEWS的微博视频,,,,佳木斯体育馆遇难者家属不要赔偿要真相,0,0,0,2023-11-09 21:33,微博视频号,,"http://f.video.weibocdn.com/o0/EwrezoGdlx08a2sSXjyE01041200t8mF0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901110&ssig=vJnJVI%2BKzk&KID=unistore,video",,
4966582782525762,NrW7AaB46,2040548071,沈唯---,#佳木斯体育馆坍塌11人被采取强制措施#让他们死刑偷工减料，,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 17:37,微博轻享版,,,,
4966595547105011,NrWsatOkX,7819285663,愿来年冬落雪,#佳木斯体育馆坍塌11人被采取强制措施#第几次了，黑心的钱拿着会遭报应的.,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,1,2023-11-10 18:28,,,,,
4966609879567699,NrWPhE8ZJ,1718493627,瞭望,【#佳木斯一体育馆坍塌事故最新情况#：11人被采取强制措施】11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。记者从“11·6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。#佳木斯体育馆坍塌11人被采取强制措施#（记者：王春雨戴锦镕）,,,,"佳木斯一体育馆坍塌事故最新情况,佳木斯体育馆坍塌11人被采取强制措施",0,0,2,2023-11-10 19:25,iPhone 8 Plus,['https://wx2.sinaimg.cn/large/001SiCH9ly1hjq8dmc68fj60rs0rsahi02.jpg'],,,
4966287706425672,NrOrEqXBS,5128887691,寒沙粼粼,#佳木斯体育馆坍塌事故正调查取证#第三方是哪里的啊？是什么第三方啊？最后的结果应该是主要是大雪的问题吧。,,,,佳木斯体育馆坍塌事故正调查取证,0,0,0,2023-11-09 22:05,iPhone客户端,,,,
4966936515971000,Ns5k7p3ks,1481681963,爱瑞德airedr,继续1000米。血糖未测，感觉正常。网上关于体制内人员不能为佳木斯体育馆屋顶坍塌事件去讨说法的视频发布出来，感觉真的无语！想想当年自己房屋拆迁时也同样被打招呼！合理的诉求也被加以干涉，真不知道怕些什么？,,,,,0,0,1,2023-11-11 17:03,iPhone客户端,,,,
4966619308361137,NrX4uz573,1898268644,长江日报,【#对豆腐渣工程制造者必须严惩不贷#】#长江评论说热点##佳木斯体育馆坍塌11人被采取强制措施#刑罚有一个及时性原则，即对犯罪分子的打击要快，只有快，刑法的震慑效果才佳，否则迟到的正义就要打个折扣。现在桦南县悦城体育俱乐部豆腐渣的真面目暴露，及时查清真相，让应当为事故、为3条人命的逝去承担责任的人承担责任，不仅是告慰逝者及其家人，不仅可以平复公众情绪，而且是对那些敢于失职渎职、谋财害命者敲响的警钟。这是一种事后追责，逝者长已矣，家人的悲痛无法实质减轻，它警示我们，对建筑、工程施工领域必须强化事中监管。（评论员杨于泽）L长江日报的微博视频,,,,"对豆腐渣工程制造者必须严惩不贷,长江评论说热点,佳木斯体育馆坍塌11人被采取强制措施",3,0,8,2023-11-10 20:03,微博视频号,,"http://f.video.weibocdn.com/o0/do7ySW0llx08a4enT2nK01041200Kbqf0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901089&ssig=cfJx4RnXqE&KID=unistore,video",,
4965380282647189,NrqQ4b6EB,6080495881,时视频,【#佳木斯坍塌体育馆3人遇难#】#佳木斯坍塌体育馆所属俱乐部负责人已被控制#记者从黑龙江省佳木斯市桦南县政府新闻办了解到，7日0时35分，桦南县悦城健身体育馆部分坍塌事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。#佳木斯一体育馆发生坍塌#（新华社）,,,,"佳木斯坍塌体育馆3人遇难,佳木斯坍塌体育馆所属俱乐部负责人已被控制,佳木斯一体育馆发生坍塌",0,0,0,2023-11-07 09:59,iPhone客户端,['https://wx4.sinaimg.cn/large/006Dv8Kdly1hjmb5rqe4sj30u0127qcq.jpg'],,,
4966268089929973,NrNW0FFeR,1603609801,睿哥的圈姐,#黑龙江佳木斯体育馆坍塌事故最新进展#夏天的雨塌了齐齐哈尔体育馆，冬天的雪又塌了佳木斯桦南体育馆，错的到底是黑龙江的天气？还是脏了污了的人心！社会需要一个真相，受害者的孩子需要一个公道，还有千千万万孩子需要一个安全的未来！,,,,黑龙江佳木斯体育馆坍塌事故最新进展,0,0,2,2023-11-09 20:47,iPhone客户端,,,,
4966279574194760,NrOexhBfq,1668216997,微博发现,【#佳木斯体育馆遇难者家属不要赔偿要真相#】11月6日，黑龙江佳木斯桦南县一体育馆发生坍塌事故，三名初中生遇难。11月9日下午，看看新闻Knews记者在佳木斯殡仪馆见到了一位遇难学生的亲属。该亲属表示，这些天一直都有工作人员来问候，可是事情始终没有解决。体育馆是怎么塌的？这得有个根源。塌的原因不可能是因为大雪，大棚都塌不了为什么雪能把体育馆给压塌？塌了之后谁该承担责任？我们遇难者家属不需要赔偿，只要真相，要今后其他的孩子不再因为类似的问题受到伤害。L看看新闻KNEWS的微博视频,,,,佳木斯体育馆遇难者家属不要赔偿要真相,0,0,0,2023-11-09 21:33,微博视频号,,"http://f.video.weibocdn.com/o0/EwrezoGdlx08a2sSXjyE01041200t8mF0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901110&ssig=vJnJVI%2BKzk&KID=unistore,video",,
4966582616327541,NrW7jqy57,2265571912,揭阳消防,【建筑坍塌事故安全提示】近年来，建筑坍塌事故时有发生，极易造成群死群伤。那么建筑坍塌有哪些征兆？又该如何快速逃生、如何避难呢？戳图↓#佳木斯体育馆坍塌11人被采取强制措施##阳阳提醒#,,,,"佳木斯体育馆坍塌11人被采取强制措施,阳阳提醒",4,6,6,2023-11-10 17:37,微博网页版,['https://wx1.sinaimg.cn/large/8709e248gy1hjq58v653oj20sg5hg7wi.jpg'],,,
4966935809754981,Ns5iYEVIp,6294077302,慕涩谚语,#三问佳木斯体育馆坍塌事故#,,,,三问佳木斯体育馆坍塌事故,0,0,0,2023-11-11 17:00,荣耀50 5G,,,,
4965380265082978,NrqQ2lkjw,6819342231,凯馨艺921,#佳木斯坍塌体育馆3人遇难#必须查出原因然后避免危险再次发生！,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 09:59,OPPO Reno9 5G,,,,
4966268019409396,NrNVTDtOs,5434818237,晒网人家,#黑龙江佳木斯体育馆坍塌事故最新进展#黑龙江这个体育馆的事儿啊，现在已经很清楚了，就是一场大雪，把一个不合格的工程给验出来了。东北哪一年没有大雪。#网络世界观观观#,,,,"黑龙江佳木斯体育馆坍塌事故最新进展,网络世界观观观",0,0,2,2023-11-09 20:47,Redmi Note 8 Pro四摄,['https://wx4.sinaimg.cn/large/005VNWuFgy1hjp544mzdpj30u01t015d.jpg'],,,
4966279566592302,NrOewrEXs,6474280053,微博暖视频,【#佳木斯体育馆遇难者家属不要赔偿要真相#】11月6日，黑龙江佳木斯桦南县一体育馆发生坍塌事故，三名初中生遇难。11月9日下午，看看新闻Knews记者在佳木斯殡仪馆见到了一位遇难学生的亲属。该亲属表示，这些天一直都有工作人员来问候，可是事情始终没有解决。体育馆是怎么塌的？这得有个根源。塌的原因不可能是因为大雪，大棚都塌不了为什么雪能把体育馆给压塌？塌了之后谁该承担责任？我们遇难者家属不需要赔偿，只要真相，要今后其他的孩子不再因为类似的问题受到伤害。L看看新闻KNEWS的微博视频,,,,佳木斯体育馆遇难者家属不要赔偿要真相,0,0,0,2023-11-09 21:33,微博视频号,,"http://f.video.weibocdn.com/o0/EwrezoGdlx08a2sSXjyE01041200t8mF0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901110&ssig=vJnJVI%2BKzk&KID=unistore,video",,
4966935592962854,Ns5iDcqLY,7467277921,西部决策,#三问佳木斯体育馆坍塌事故#【#多次安检为何没查出佳木斯体育馆隐患#】11月6日，黑龙江佳木斯桦南县一体育馆坍塌，导致1人轻伤，3人遇难。10日，警方对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。目前，当地市县两级纪委监委正在开展调查工作。体育馆坍塌是降雪导致吗？为何多次安全检查却查不出问题？如何保障公共建筑安全？就这些问题，记者采访了相关建筑领域专家。详情↓（央广网记者郭佳丽）O佳木斯体育馆坍塌事故背后：为何多次安全检查却查不出问题？,,,,"三问佳木斯体育馆坍塌事故,多次安检为何没查出佳木斯体育馆隐患",4,4,10,2023-11-11 16:59,,,,,
4965380254863840,NrqQ1kpj2,6419209158,广东省法学会,【#佳木斯坍塌体育馆3人遇难#】#佳木斯坍塌体育馆所属俱乐部负责人已被控制#记者从黑龙江省佳木斯市桦南县政府新闻办了解到，7日0时35分，桦南县悦城健身体育馆部分坍塌事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。#佳木斯一体育馆发生坍塌#,,,,"佳木斯坍塌体育馆3人遇难,佳木斯坍塌体育馆所属俱乐部负责人已被控制,佳木斯一体育馆发生坍塌",0,0,0,2023-11-07 09:59,微博网页版,['https://wx3.sinaimg.cn/large/0070qlxAgy1hjmb5im2dgj30j60pk78j.jpg'],,,
4966279561087655,NrOew4yWP,2768688300,热点视频,【#佳木斯体育馆遇难者家属不要赔偿要真相#】11月6日，黑龙江佳木斯桦南县一体育馆发生坍塌事故，三名初中生遇难。11月9日下午，看看新闻Knews记者在佳木斯殡仪馆见到了一位遇难学生的亲属。该亲属表示，这些天一直都有工作人员来问候，可是事情始终没有解决。体育馆是怎么塌的？这得有个根源。塌的原因不可能是因为大雪，大棚都塌不了为什么雪能把体育馆给压塌？塌了之后谁该承担责任？我们遇难者家属不需要赔偿，只要真相，要今后其他的孩子不再因为类似的问题受到伤害。L看看新闻KNEWS的微博视频,,,,佳木斯体育馆遇难者家属不要赔偿要真相,0,0,0,2023-11-09 21:32,微博视频号,,"http://f.video.weibocdn.com/o0/EwrezoGdlx08a2sSXjyE01041200t8mF0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901110&ssig=vJnJVI%2BKzk&KID=unistore,video",,
4965380188537630,NrqPUzP1I,5627354343,金陵王成之,#佳木斯坍塌体育馆3人遇难##佳木斯坍塌体育馆所属俱乐部负责人已被控制#记者从黑龙江省佳木斯市桦南县政府新闻办了解到，7日0时35分，桦南县悦城健身体育馆部分坍塌事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。（记者：王春雨戴锦镕）#佳木斯一体育馆发生坍塌#,,,,"佳木斯坍塌体育馆3人遇难,佳木斯坍塌体育馆所属俱乐部负责人已被控制,佳木斯一体育馆发生坍塌",0,0,0,2023-11-07 09:59,HUAWEI Mate 50,,,,
4965380186178837,NrqPUpVoF,2217754287,桂林晚报,【#佳木斯坍塌体育馆3人遇难#】#佳木斯坍塌体育馆所属俱乐部负责人已被控制#记者从黑龙江省佳木斯市桦南县政府新闻办了解到，7日0时35分，桦南县悦城健身体育馆部分坍塌事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。via:新华社（记者：王春雨戴锦镕）#佳木斯一体育馆发生坍塌#,,,,"佳木斯坍塌体育馆3人遇难,佳木斯坍塌体育馆所属俱乐部负责人已被控制,佳木斯一体育馆发生坍塌",0,0,0,2023-11-07 09:59,三星S21 5G,['https://wx1.sinaimg.cn/large/84303eafgy1hjmam3k1u7j20qo0zkgqn.jpg'],,,
4965380152361368,NrqPR9UiA,7302625225,我爱居中小宝贝1005,#佳木斯坍塌体育馆3人遇难#印象里这不是第一次了，建筑质量真的真重要啊，逝者安息！,,,,佳木斯坍塌体育馆3人遇难,0,0,1,2023-11-07 09:59,肖战顺顺利利,,,,
4965410287913421,NrrCsxcDP,6767265102,惜夜00298,#佳木斯坍塌体育馆3人遇难#天阿,,,,佳木斯坍塌体育馆3人遇难,0,0,1,2023-11-07 11:58,vivo T2x,,,,
4965380138206101,NrqPPyqMt,2108806420,扬州消防,【建筑物坍塌如何安全自救】遇到建筑物坍塌应如何避难？若被掩埋该如何自救？戳图一起了解。#佳木斯坍塌体育馆3人遇难#,,,,佳木斯坍塌体育馆3人遇难,0,1,1,2023-11-07 09:59,微博网页版,['https://wx4.sinaimg.cn/large/7db1d514gy1hjm9zgjcekj20j6334ha5.jpg'],,,
4965410281619844,NrrCs6Now,7291044349,毛毛头天天炸毛,#佳木斯坍塌体育馆3人遇难#把坍塌的原因归结到下雪太没有说服力了，黑龙江的大雪不是突发性的，每年的雪都是这样，难道建筑单位不把这些考虑进去吗？,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 11:58,Xiaomi 12S,,,,
4966542784073283,NrV54h5E7,5627354343,金陵王成之,#佳木斯体育馆坍塌11人被采取强制措施#11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。总台记者在“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。（总台记者张艺馨王海樵）,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:58,HUAWEI Mate 50,['https://wx2.sinaimg.cn/large/0068PNVJly1hjq0o50mvnj30dw0dwdgw.jpg'],,,
4965380128768807,NrqPOANan,7809028737,卫昭看着超超吃酸辣粉,#佳木斯坍塌体育馆3人遇难#🙏🙏🙏之前大雪现在坍塌，希望一切安好,,,,佳木斯坍塌体育馆3人遇难,0,0,1,2023-11-07 09:58,猫猫专属于任嘉倫的嘉人,,,,
4965440594905988,NrsplkAgQ,7466187015,圆姐帮帮,#佳木斯一体育馆坍塌事故最新情况#严查！！痛心🕯️🕯️🕯️🕯️,,,,佳木斯一体育馆坍塌事故最新情况,0,0,0,2023-11-07 13:59,Android客户端,,,,
4965410255145273,NrrCplAwh,1264865432,hai您吃了吗,#佳木斯坍塌体育馆3人遇难#@hai您吃了吗:齐齐哈尔体育场坍塌事件后的又一起坍塌再度敲响了形式主义作风的警钟，一些部门平时不注重业务问题一旦出现突发状况便囫囵吞枣“演”给群众看，“演”给上级主管部门看。既欺骗了群众欺骗了领导更欺骗了自己，出现这样的情况一方面是干部自身的问题，一方面是系统生态的问题。干部自身作风问题可以通过学习勉励甚至撤职处理，但是系统生态问题就属于官场“癌症”一些部门为突击政绩对绩效考核层层下压，基层往往不堪苦言，不得不学习耍手段搞数据。这就是典型的癌细胞堕落和侵蚀健康细胞的过程。癌症侵蚀的是人体，形式主义侵蚀的是国家的根基，癌症靠自身免疫系统，社会及人民群众的广泛监督也是遏制形式主义最强大的手段。,,,hai您吃了吗,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 11:58,HUAWEI Mate 30 5G,,,,
4966542745799320,NrV50okFq,7310345737,财联社CC新闻,【佳木斯体育馆坍塌11人被采取强制措施】@财联社APPL财联社CC新闻的微博视频,,,财联社APP,,0,0,0,2023-11-10 14:58,微博视频号,,"http://f.video.weibocdn.com/o0/5NAc2ah7lx08a3UD6UgU010412004hLV0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901195&ssig=JcAXbV%2FMoj&KID=unistore,video",,
4965380114617050,NrqPNjn6y,1430806164,大孫旭,#佳木斯体育馆坍塌救援在大雪中进行#天不遂人愿…天天面子工程」各种走访照相…实际问题年八辈也得不到解决！！！不出事才怪…铤而走险」顶风上！！！全是这个时代的词汇！！！,,,,佳木斯体育馆坍塌救援在大雪中进行,0,0,0,2023-11-07 09:58,iPhone 14 Pro Max(深空黑色),,,,
4965440573935682,NrspjgvQK,5479875664,博览新闻,【#佳木斯一体育馆坍塌事故最新情况#】记者从黑龙江省佳木斯市桦南县政府新闻办了解到，桦南县悦城体育俱乐部屋顶坍塌事故发生后，佳木斯市、桦南县两级纪检监察机关第一时间介入，成立调查组开展调查。　　6日，桦南县7名初中生相约18时许到悦城体育俱乐部打篮球。19时20分许，有学生发现屋顶异常并向门口跑去，随即屋顶发生坍塌。事发后，3人自行脱险，其中2人未受伤，1人被及时送到医院救治；4人被困，1人于19时50分许被救出并送往医院救治，其他3人被救出后，经医院抢救无效死亡。经诊断，2名住院人员中，1人腓骨骨折、面部轻微擦伤，1人软组织轻微擦伤，均无生命危险。　　据介绍，悦城体育俱乐部位于桦南县育才路北段的悦城广场综合体7号楼，2017年7月开始建设，2018年7月竣工，建设单位为黑龙江省悦城房地产开发有限公司，施工单位为黑龙江海峰伟业建筑安装工程有限责任公司，监理单位为佳木斯三江建设监理公司，2020年7月通过验收。　　悦城广场综合体7号楼建筑面积3208.96平方米，高度为9.05米，基础形式为独立基础，结构形式为框架结构，其中东部为二层建筑（面积2533.96平方米），屋顶结构形式为混凝土结构，西部为单层建筑（坍塌部分，面积675平方米），屋顶结构形式为H型变截面钢梁结构。该建筑所有权人于2020年5月至2022年12月间，将场所租赁给他人经营。2022年12月起，由桦南县新阳光健身俱乐部管理，主要用于开展篮球、乒乓球、羽毛球等活动，面向社会经营。　　事故发生后，佳木斯市、桦南县联合成立“11·6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组，设立现场搜救、秩序维护、善后处理、事故调查和医疗救治等专班，紧急调度市县消防、森林消防等队伍冒雪进行专业救援，全力做好救援处置各项工作。　　佳木斯市医疗专家组已赶赴桦南县，按照“一人一方案”的原则，全力以赴开展救治。有关专家同步对伤员、家属进行心理疏导。（新华社）#佳木斯坍塌体育馆3人遇难#,,,,"佳木斯一体育馆坍塌事故最新情况,佳木斯坍塌体育馆3人遇难",0,0,0,2023-11-07 13:59,微博网页版,"['https://wx1.sinaimg.cn/large/005YQZZmly1hjmi2whdw5j30j60eethd.jpg', 'https://wx2.sinaimg.cn/large/005YQZZmly1hjmi2z6wypj30j60asaf7.jpg', 'https://wx4.sinaimg.cn/large/005YQZZmly1hjmi327i6kj30j60as0z6.jpg']",,,
4966557199368786,NrVsjDjfs,7883034578,Cecily_祎颗脆桃,#佳木斯体育馆坍塌11人被采取强制措施#我嘞个豆,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 15:56,荣耀Play5T Pro,,,,
4966933480866396,Ns5fe3Do8,5236242496,桂园札记,上次齐齐哈尔坍塌那个体育馆说是违规堆放珍珠岩，暴雨吸水导致。佳木斯这个2018年才建成下点雪就塌了，这他妈怎么也说不过去吧。,,,,,2,7,17,2023-11-11 16:51,iPhone客户端,,,,
4965410245183047,NrrColKlx,2372600833,杭城,【#佳木斯坍塌体育馆3人遇难#】佳木斯坍塌体育馆所属俱乐部负责人已被控制。7日0时35分，桦南县悦城健身体育馆部分坍塌事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。L杭城的微博视频,,,,佳木斯坍塌体育馆3人遇难,2,1,8,2023-11-07 11:58,iPhone客户端,,"http://f.video.weibocdn.com/o0/s2zAPZorlx089YVAdYpa010412006cy00E010.mp4?label=mp4_720p&template=720x1086.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901194&ssig=WXHhCTN3qJ&KID=unistore,video",,
4966542711195164,NrV4X50UQ,1479040710,河南法制报,【#佳木斯体育馆坍塌11人被采取强制措施#】11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。总台记者在“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。（央视新闻）⑦,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:58,小米11 青春版,['https://wx1.sinaimg.cn/large/58285ec6ly1hjq0no6xyfj20m80etjtu.jpg'],,,
4965380081059263,NrqPK4ryT,3729292885,西乡法院,#陕法微提醒#【建筑物坍塌如何安全自救】遇到建筑物坍塌应如何避难？若被掩埋该如何自救？戳图一起了解。#佳木斯坍塌体育馆3人遇难#via.@湖北消防,,,湖北消防,"陕法微提醒,佳木斯坍塌体育馆3人遇难",0,0,0,2023-11-07 09:58,OPPO Find X5 Pro,['https://wx1.sinaimg.cn/large/de487e55ly1hjmb4y4d5ij20j6334axb.jpg'],,,
4965440564758752,NrspijXY4,1496814565,封面新闻,【#佳木斯体育馆坍塌遇难者系初中生#:市县两级纪检监察机关成立调查组】记者从黑龙江省佳木斯市桦南县政府新闻办了解到，桦南县悦城体育俱乐部屋顶坍塌事故发生后，佳木斯市、桦南县两级纪检监察机关第一时间介入，成立调查组开展调查。6日，桦南县7名初中生相约18时许到悦城体育俱乐部打篮球。19时20分许，有学生发现屋顶异常并向门口跑去，随即屋顶发生坍塌。事发后，3人自行脱险，其中2人未受伤，1人被及时送到医院救治；4人被困，1人于19时50分许被救出并送往医院救治，其他3人被救出后，经医院抢救无效死亡。经诊断，2名住院人员中，1人腓骨骨折、面部轻微擦伤，1人软组织轻微擦伤，均无生命危险。（新华社、澎湃新闻）O佳木斯体育馆坍塌事故遇难者为初中生，当地纪检监察机关成立调查组L封面新闻的微博视频,,,,佳木斯体育馆坍塌遇难者系初中生,1,1,3,2023-11-07 13:59,微博视频号,,"http://f.video.weibocdn.com/o0/Jv6Har38lx089Z7VtXHy010412004tyL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901195&ssig=ISaHY%2FIz1c&KID=unistore,video",,
4966557156376706,NrVsfqKS6,7883034578,Cecily_祎颗脆桃,#佳木斯体育馆坍塌11人被采取强制措施#我嘞斗,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 15:56,荣耀Play5T Pro,,,,
4966932692603612,Ns5dXaVjK,1593711535,梁溪说事,【#三问佳木斯体育馆坍塌事故#】11月6日晚7点多，黑龙江佳木斯桦南县悦城体育馆坍塌事故，致三人遇难，相关俱乐部负责人已被警方控制。半年之内，类似的事故再次上演。#球馆屋顶为何成为不能承受之痛#。坍塌事故到底是恶劣天气的原因，还是场馆建设质量的原因，又或是各种因素综合作用的结果？需要相关部门缜密调查之后才能给出答案。但是，有些疑惑仍然值得追问。O潮评丨球馆屋顶为何成为不能承受之痛？,,,,"三问佳木斯体育馆坍塌事故,球馆屋顶为何成为不能承受之痛",0,0,2,2023-11-11 16:48,冬天的第一场雪,,,,
4965410223164699,NrrCmdhhx,5854059032,Nikellyccc,#佳木斯坍塌体育馆3人遇难#怎么又是体育馆,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 11:58,iPhone 13 Pro,,,,
4966542699660196,NrV4VEx3C,7775254888,莲形自走棋,#佳木斯体育馆坍塌11人被采取强制措施#？是不是之前也有过一个体育馆塌的事件,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:58,HUAWEI P60,,,,
4966279558202729,NrOevypU5,5361563575,微博媒体,【#佳木斯体育馆遇难者家属不要赔偿要真相#】11月6日，黑龙江佳木斯桦南县一体育馆发生坍塌事故，三名初中生遇难。11月9日下午，看看新闻Knews记者在佳木斯殡仪馆见到了一位遇难学生的亲属。该亲属表示，这些天一直都有工作人员来问候，可是事情始终没有解决。体育馆是怎么塌的？这得有个根源。塌的原因不可能是因为大雪，大棚都塌不了为什么雪能把体育馆给压塌？塌了之后谁该承担责任？我们遇难者家属不需要赔偿，只要真相，要今后其他的孩子不再因为类似的问题受到伤害。L看看新闻KNEWS的微博视频,,,,佳木斯体育馆遇难者家属不要赔偿要真相,0,0,0,2023-11-09 21:32,微博视频号,,"http://f.video.weibocdn.com/o0/EwrezoGdlx08a2sSXjyE01041200t8mF0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705901207&ssig=gZs3vHOh5D&KID=unistore,video",,
